name,FREQUENCY_MHZ,CLOCK_CYCLES_1ST,CLOCK_CYCLES_NEXT,DSP,LUT,FF,TIME_1ST_US,TIME_NEXT_US,THROUGHPUT,DSP_AT,LUT_AT,FF_AT
876CA0L0AB0M1C0F,562.5,413,413,18,1465,3345,0.734222222222222,0.734222222222222,1.36198547215496,13.216,1075.63555555556,2455.97333333333
876CA0L0AB1M0C0F,576.0,413,413,18,1511,3250,0.717013888888889,0.717013888888889,1.39467312348668,12.90625,1083.40798611111,2330.29513888889
876CA0L0AB1M1C0F,600.0,516,516,14,1404,2825,0.86,0.86,1.16279069767442,12.04,1207.44,2429.5
876CA0L0AB0M0C1F,433.333333,412,412,18,1438,2113,0.950769231500592,0.950769231500592,1.05177993446602,17.1138461670107,1367.20615489785,2008.97538616075
876CA0L0AB0M1C1F,588.0,464,464,16,1824,3078,0.789115646258503,0.789115646258503,1.26724137931034,12.6258503401361,1439.34693877551,2428.89795918367
876CA0L0AB1M0C1F,625.0,464,464,16,1821,3521,0.7424,0.7424,1.34698275862069,11.8784,1351.9104,2613.9904
876CA0L0AB1M1C1F,738.0,567,567,13,1303,2749,0.768292682926829,0.768292682926829,1.3015873015873,9.98780487804878,1001.08536585366,2112.03658536585
876CA1L0AB0M0C1F,412.5,363,363,22,1928,2605,0.88,0.88,1.13636363636364,19.36,1696.64,2292.4
876CA1L0AB0M1C1F,574.0,415,415,18,1761,3142,0.722996515679443,0.722996515679443,1.38313253012048,13.01393728223,1273.1968641115,2271.65505226481
876CA1L0AB1M0C1F,625.0,415,415,18,1761,3612,0.664,0.664,1.50602409638554,11.952,1169.304,2398.368
876CA1L0AB1M1C1F,738.0,519,519,14,1531,3647,0.703252032520325,0.703252032520325,1.42196531791908,9.84552845528455,1076.67886178862,2564.76016260163
893CA0L0AB0M0C0E,425.0,368,108,53,4107,7754,0.865882352941176,0.254117647058824,3.93518518518519,45.8917647058824,3556.17882352941,6714.05176470588
893CA0L0AB0M1C0E,550.0,421,109,53,4127,9635,0.765454545454545,0.198181818181818,5.04587155963303,40.5690909090909,3159.03090909091,7375.15454545455
893CA0L0AB1M0C0E,562.5,421,109,53,4136,9539,0.748444444444444,0.193777777777778,5.1605504587156,39.6675555555556,3095.56622222222,7139.41155555556
893CA0L0AB1M1C0E,562.5,526,110,53,5087,9354,0.935111111111111,0.195555555555556,5.11363636363636,49.5608888888889,4756.91022222222,8747.02933333333
893CA0L0AB0M0C1E,412.5,420,108,53,4107,6013,1.01818181818182,0.261818181818182,3.81944444444444,53.9636363636364,4181.67272727273,6122.32727272727
893CA0L0AB0M1C1E,574.0,473,109,53,5890,10037,0.82404181184669,0.189895470383275,5.26605504587156,43.6742160278746,4853.606271777,8270.90766550523
893CA0L0AB1M0C1E,625.0,473,109,53,5911,10800,0.7568,0.1744,5.73394495412844,40.1104,4473.4448,8173.44
893CA0L0AB1M1C1E,738.0,578,110,53,5074,10448,0.78319783197832,0.149051490514905,6.70909090909091,41.509485094851,3973.94579945799,8182.85094850949
893CA1L0AB0M0C1E,425.0,368,108,53,4569,6171,0.865882352941176,0.254117647058824,3.93518518518519,45.8917647058824,3956.21647058824,5343.36
893CA1L0AB0M1C1E,562.5,421,109,53,5031,8769,0.748444444444444,0.193777777777778,5.1605504587156,39.6675555555556,3765.424,6563.10933333333
893CA1L0AB1M0C1E,625.0,421,109,53,5031,8758,0.6736,0.1744,5.73394495412844,35.7008,3388.8816,5899.3888
893CA1L0AB1M1C1E,712.5,526,110,53,5548,13687,0.738245614035088,0.154385964912281,6.47727272727273,39.1270175438597,4095.78666666667,10104.3677192982
893CA0L0AB0M0C0F,433.333333,368,368,22,1750,3292,0.849230769884024,0.849230769884024,1.17753623097826,18.6830769374485,1486.15384729704,2795.66769445821
893CA0L0AB0M1C0F,562.5,421,421,19,1533,3541,0.748444444444444,0.748444444444444,1.33610451306413,14.2204444444444,1147.36533333333,2650.24177777778
893CA0L0AB1M0C0F,584.0,421,421,19,1540,3434,0.720890410958904,0.720890410958904,1.38717339667458,13.6969178082192,1110.17123287671,2475.53767123288
893CA0L0AB1M1C0F,578.0,526,526,14,1441,2799,0.910034602076125,0.910034602076125,1.09885931558935,12.7404844290657,1311.3598615917,2547.18685121107
893CA0L0AB0M0C1F,433.333333,420,420,19,1516,2215,0.969230769976331,0.969230769976331,1.03174603095238,18.4153846295503,1469.35384728412,2146.84615549757
893CA0L0AB0M1C1F,587.0,473,473,16,1820,3018,0.805792163543441,0.805792163543441,1.24101479915433,12.8926746166951,1466.54173764906,2431.88074957411
893CA0L0AB1M0C1F,625.0,473,473,16,1821,3496,0.7568,0.7568,1.32135306553911,12.1088,1378.1328,2645.7728
893CA0L0AB1M1C1F,738.0,578,578,13,1335,2756,0.78319783197832,0.78319783197832,1.27681660899654,10.1815718157182,1045.56910569106,2158.49322493225
893CA1L0AB0M0C1F,412.5,370,370,22,1927,2636,0.896969696969697,0.896969696969697,1.11486486486486,19.7333333333333,1728.46060606061,2364.41212121212
893CA1L0AB0M1C1F,578.0,423,423,19,1856,3297,0.731833910034602,0.731833910034602,1.36643026004728,13.9048442906574,1358.28373702422,2412.85640138408
893CA1L0AB1M0C1F,625.0,423,423,19,1856,3566,0.6768,0.6768,1.47754137115839,12.8592,1256.1408,2413.4688
893CA1L0AB1M1C1F,738.0,529,529,14,1509,3602,0.71680216802168,0.71680216802168,1.39508506616257,10.0352303523035,1081.65447154472,2581.92140921409
910CA0L0AB0M0C0E,412.5,375,110,54,4185,7922,0.909090909090909,0.266666666666667,3.75,49.0909090909091,3804.54545454545,7201.81818181818
910CA0L0AB0M1C0E,550.0,429,111,54,4201,9837,0.78,0.201818181818182,4.95495495495495,42.12,3276.78,7672.86
910CA0L0AB1M0C0E,550.0,429,111,54,4208,9679,0.78,0.201818181818182,4.95495495495495,42.12,3282.24,7549.62
910CA0L0AB1M1C0E,562.5,536,112,54,5189,9565,0.952888888888889,0.199111111111111,5.02232142857143,51.456,4944.54044444444,9114.38222222222
910CA0L0AB0M0C1E,425.0,428,110,54,4185,6078,1.00705882352941,0.258823529411765,3.86363636363636,54.3811764705882,4214.54117647059,6120.90352941176
910CA0L0AB0M1C1E,600.0,482,111,54,5999,10163,0.803333333333333,0.185,5.40540540540541,43.38,4819.19666666667,8164.27666666667
910CA0L0AB1M0C1E,625.0,482,111,54,6001,10963,0.7712,0.1776,5.63063063063063,41.6448,4627.9712,8454.6656
910CA0L0AB1M1C1E,731.25,589,112,54,5201,10827,0.805470085470085,0.153162393162393,6.52901785714286,43.4953846153846,4189.24991452991,8720.82461538462
910CA1L0AB0M0C1E,412.5,375,110,54,4653,6152,0.909090909090909,0.266666666666667,3.75,49.0909090909091,4230.0,5592.72727272727
910CA1L0AB0M1C1E,562.5,429,111,54,5126,8915,0.762666666666667,0.197333333333333,5.06756756756757,41.184,3909.42933333333,6799.17333333333
910CA1L0AB1M0C1E,625.0,429,111,54,5127,9549,0.6864,0.1776,5.63063063063063,37.0656,3519.1728,6554.4336
910CA1L0AB1M1C1E,700.0,536,112,54,5622,13611,0.765714285714286,0.16,6.25,41.3485714285714,4304.84571428571,10422.1371428571
910CA0L0AB0M0C0F,425.0,375,375,23,1828,3442,0.882352941176471,0.882352941176471,1.13333333333333,20.2941176470588,1612.94117647059,3037.05882352941
910CA0L0AB0M1C0F,537.0,429,429,19,1531,3487,0.798882681564246,0.798882681564246,1.25174825174825,15.1787709497207,1223.08938547486,2785.70391061453
910CA0L0AB1M0C0F,578.0,429,429,19,1525,3428,0.742214532871972,0.742214532871972,1.34731934731935,14.1020761245675,1131.87716262976,2544.31141868512
910CA0L0AB1M1C0F,562.5,536,536,15,1502,2844,0.952888888888889,0.952888888888889,1.04944029850746,14.2933333333333,1431.23911111111,2710.016
910CA0L0AB0M0C1F,433.333333,428,428,19,1516,2245,0.987692308452071,0.987692308452071,1.01246105841121,18.7661538605893,1497.34153961334,2217.3692324749
910CA0L0AB0M1C1F,586.0,482,482,16,1820,3137,0.822525597269625,0.822525597269625,1.21576763485477,13.160409556314,1496.99658703072,2580.26279863481
910CA0L0AB1M0C1F,625.0,482,482,16,1822,3525,0.7712,0.7712,1.29668049792531,12.3392,1405.1264,2718.48
910CA0L0AB1M1C1F,738.0,589,589,13,1323,2854,0.79810298102981,0.79810298102981,1.25297113752122,10.3753387533875,1055.89024390244,2277.78590785908
910CA1L0AB0M0C1F,412.5,377,377,23,2014,2748,0.913939393939394,0.913939393939394,1.09416445623342,21.0206060606061,1840.67393939394,2511.50545454545
910CA1L0AB0M1C1F,562.5,431,431,19,1856,3292,0.766222222222222,0.766222222222222,1.30510440835267,14.5582222222222,1422.10844444444,2522.40355555556
910CA1L0AB1M0C1F,625.0,431,431,19,1856,3812,0.6896,0.6896,1.45011600928074,13.1024,1279.8976,2628.7552
910CA1L0AB1M1C1F,738.0,539,539,15,1627,3976,0.730352303523035,0.730352303523035,1.36920222634508,10.9552845528455,1188.28319783198,2903.88075880759
927CA0L0AB0M0C0E,412.5,382,112,55,4263,8077,0.926060606060606,0.271515151515152,3.68303571428571,50.9333333333333,3947.79636363636,7479.79151515152
927CA0L0AB0M1C0E,550.0,437,113,55,4283,9997,0.794545454545455,0.205454545454545,4.86725663716814,43.7,3403.03818181818,7943.07090909091
927CA0L0AB1M0C0E,562.5,437,113,55,4390,9864,0.776888888888889,0.200888888888889,4.97787610619469,42.7288888888889,3410.54222222222,7663.232
927CA0L0AB1M1C0E,562.5,546,114,55,5294,9771,0.970666666666667,0.202666666666667,4.93421052631579,53.3866666666667,5138.70933333333,9484.384
927CA0L0AB0M0C1E,412.5,436,112,55,4263,6214,1.0569696969697,0.271515151515152,3.68303571428571,58.1333333333333,4505.86181818182,6568.0096969697
927CA0L0AB0M1C1E,585.0,491,113,55,6111,10092,0.839316239316239,0.193162393162393,5.17699115044248,46.1623931623932,5129.06153846154,8470.37948717949
927CA0L0AB1M0C1E,625.0,491,113,55,6112,10988,0.7856,0.1808,5.53097345132743,43.208,4801.5872,8632.1728
927CA0L0AB1M1C1E,727.941176,600,114,55,5281,10957,0.824242424775268,0.156606060707301,6.3854489122807,45.3333333626397,4352.82424523819,9031.22424826261
927CA1L0AB0M0C1E,412.5,382,112,55,4739,6372,0.926060606060606,0.271515151515152,3.68303571428571,50.9333333333333,4388.60121212121,5900.85818181818
927CA1L0AB0M1C1E,562.5,437,113,55,5221,9080,0.776888888888889,0.200888888888889,4.97787610619469,42.7288888888889,4056.13688888889,7054.15111111111
927CA1L0AB1M0C1E,625.0,437,113,55,5221,9569,0.6992,0.1808,5.53097345132743,38.456,3650.5232,6690.6448
927CA1L0AB1M1C1E,688.235294,546,114,55,5721,14237,0.793333333468946,0.16564102566934,6.03715170175439,43.633333340792,4538.66000077584,11294.6866685974
927CA0L0AB0M0C0F,425.0,382,382,23,1828,3445,0.898823529411765,0.898823529411765,1.11256544502618,20.6729411764706,1643.04941176471,3096.44705882353
927CA0L0AB0M1C0F,550.0,437,437,19,1536,3537,0.794545454545455,0.794545454545455,1.25858123569794,15.0963636363636,1220.42181818182,2810.30727272727
927CA0L0AB1M0C0F,575.0,437,437,19,1524,3452,0.76,0.76,1.31578947368421,14.44,1158.24,2623.52
927CA0L0AB1M1C0F,562.5,546,546,15,1499,2795,0.970666666666667,0.970666666666667,1.03021978021978,14.56,1455.02933333333,2713.01333333333
927CA0L0AB0M0C1F,425.0,436,436,19,1516,2207,1.02588235294118,1.02588235294118,0.974770642201835,19.4917647058824,1555.23764705882,2264.12235294118
927CA0L0AB0M1C1F,600.0,491,491,17,1936,3329,0.818333333333333,0.818333333333333,1.22199592668024,13.9116666666667,1584.29333333333,2724.23166666667
927CA0L0AB1M0C1F,625.0,491,491,17,1934,3697,0.7856,0.7856,1.27291242362525,13.3552,1519.3504,2904.3632
927CA0L0AB1M1C1F,738.0,600,600,13,1307,2711,0.813008130081301,0.813008130081301,1.23,10.5691056910569,1062.60162601626,2204.06504065041
927CA1L0AB0M0C1F,425.0,384,384,23,2014,2765,0.903529411764706,0.903529411764706,1.10677083333333,20.7811764705882,1819.70823529412,2498.25882352941
927CA1L0AB0M1C1F,562.5,439,439,19,1856,3268,0.780444444444444,0.780444444444444,1.28132118451025,14.8284444444444,1448.50488888889,2550.49244444444
927CA1L0AB1M0C1F,625.0,439,439,19,1856,3672,0.7024,0.7024,1.42369020501139,13.3456,1303.6544,2579.2128
927CA1L0AB1M1C1F,726.0,549,549,15,1625,3873,0.756198347107438,0.756198347107438,1.3224043715847,11.3429752066116,1228.82231404959,2928.75619834711
944CA0L0AB0M0C0E,412.5,389,114,56,4341,8194,0.943030303030303,0.276363636363636,3.61842105263158,52.809696969697,4093.69454545455,7727.1903030303
944CA0L0AB0M1C0E,525.0,445,115,56,4342,10149,0.847619047619048,0.219047619047619,4.56521739130435,47.4666666666667,3680.3619047619,8602.48571428571
944CA0L0AB1M0C0E,562.5,445,115,56,4376,10041,0.791111111111111,0.204444444444444,4.89130434782609,44.3022222222222,3461.90222222222,7943.54666666667
944CA0L0AB1M1C0E,562.5,556,116,56,5419,10058,0.988444444444444,0.206222222222222,4.84913793103448,55.3528888888889,5356.38044444444,9941.77422222222
944CA0L0AB0M0C1E,425.0,444,114,56,4341,6309,1.04470588235294,0.268235294117647,3.7280701754386,58.5035294117647,4535.06823529412,6591.04941176471
944CA0L0AB0M1C1E,574.0,500,115,56,6228,10610,0.871080139372822,0.200348432055749,4.99130434782609,48.780487804878,5425.08710801394,9242.16027874564
944CA0L0AB1M0C1E,625.0,500,115,56,6227,11067,0.8,0.184,5.43478260869565,44.8,4981.6,8853.6
944CA0L0AB1M1C1E,732.0,611,116,56,5362,11261,0.834699453551913,0.158469945355191,6.31034482758621,46.7431693989071,4475.65846994536,9399.55054644809
944CA1L0AB0M0C1E,412.5,389,114,56,4828,6748,0.943030303030303,0.276363636363636,3.61842105263158,52.809696969697,4552.9503030303,6363.56848484848
944CA1L0AB0M1C1E,562.5,445,115,56,5316,9287,0.791111111111111,0.204444444444444,4.89130434782609,44.3022222222222,4205.54666666667,7347.04888888889
944CA1L0AB1M0C1E,625.0,445,115,56,5316,9868,0.712,0.184,5.43478260869565,39.872,3784.992,7026.016
944CA1L0AB1M1C1E,712.5,556,116,56,5831,13999,0.780350877192982,0.16280701754386,6.14224137931035,43.699649122807,4550.22596491228,10924.1319298246
944CA0L0AB0M0C0F,412.5,389,389,23,1828,3480,0.943030303030303,0.943030303030303,1.06041131105398,21.689696969697,1723.85939393939,3281.74545454545
944CA0L0AB0M1C0F,562.5,445,445,20,1620,3711,0.791111111111111,0.791111111111111,1.26404494382022,15.8222222222222,1281.6,2935.81333333333
944CA0L0AB1M0C0F,574.0,445,445,20,1614,3646,0.775261324041812,0.775261324041812,1.28988764044944,15.5052264808362,1251.27177700348,2826.60278745645
944CA0L0AB1M1C0F,562.5,556,556,15,1504,2702,0.988444444444444,0.988444444444444,1.01169064748201,14.8266666666667,1486.62044444444,2670.77688888889
944CA0L0AB0M0C1F,425.0,444,444,20,1594,2347,1.04470588235294,1.04470588235294,0.957207207207207,20.8941176470588,1665.26117647059,2451.92470588235
944CA0L0AB0M1C1F,600.0,500,500,17,1929,3179,0.833333333333333,0.833333333333333,1.2,14.1666666666667,1607.5,2649.16666666667
944CA0L0AB1M0C1F,625.0,500,500,17,1933,3675,0.8,0.8,1.25,13.6,1546.4,2940.0
944CA0L0AB1M1C1F,738.0,611,611,13,1319,2712,0.827913279132791,0.827913279132791,1.20785597381342,10.7628726287263,1092.01761517615,2245.30081300813
944CA1L0AB0M0C1F,412.5,391,391,23,2013,2772,0.947878787878788,0.947878787878788,1.05498721227621,21.8012121212121,1908.08,2627.52
944CA1L0AB0M1C1F,562.5,447,447,20,1951,3456,0.794666666666667,0.794666666666667,1.25838926174497,15.8933333333333,1550.39466666667,2746.368
944CA1L0AB1M0C1F,625.0,447,447,20,1951,4010,0.7152,0.7152,1.39821029082774,14.304,1395.3552,2867.952
944CA1L0AB1M1C1F,738.0,559,559,15,1627,3894,0.757452574525745,0.757452574525745,1.32021466905188,11.3617886178862,1232.37533875339,2949.52032520325
961CA0L0AB0M0C0E,425.0,396,116,57,4419,8346,0.931764705882353,0.272941176470588,3.66379310344828,53.1105882352941,4117.46823529412,7776.50823529412
961CA0L0AB0M1C0E,538.0,453,117,57,4425,10360,0.842007434944238,0.217472118959108,4.5982905982906,47.9944237918216,3725.88289962825,8723.1970260223
961CA0L0AB1M0C0E,562.5,453,117,57,4428,10211,0.805333333333333,0.208,4.80769230769231,45.904,3566.016,8223.25866666667
961CA0L0AB1M1C0E,550.0,566,118,57,5471,10392,1.02909090909091,0.214545454545455,4.66101694915254,58.6581818181818,5630.15636363636,10694.3127272727
961CA0L0AB0M0C1E,425.0,452,116,57,4419,6406,1.06352941176471,0.272941176470588,3.66379310344828,60.6211764705882,4699.73647058824,6812.96941176471
961CA0L0AB0M1C1E,585.0,509,117,57,6330,10504,0.87008547008547,0.2,5.0,49.5948717948718,5507.64102564103,9139.37777777778
961CA0L0AB1M0C1E,625.0,509,117,57,6343,10952,0.8144,0.1872,5.34188034188034,46.4208,5165.7392,8919.3088
961CA0L0AB1M1C1E,735.0,622,118,57,5470,11427,0.846258503401361,0.160544217687075,6.22881355932203,48.2367346938776,4629.03401360544,9670.19591836735
961CA1L0AB0M0C1E,412.5,396,116,57,4914,6462,0.96,0.281212121212121,3.55603448275862,54.72,4717.44,6203.52
961CA1L0AB0M1C1E,550.0,453,117,57,5411,9485,0.823636363636364,0.212727272727273,4.7008547008547,46.9472727272727,4456.69636363636,7812.19090909091
961CA1L0AB1M0C1E,625.0,453,117,57,5411,9981,0.7248,0.1872,5.34188034188034,41.3136,3921.8928,7234.2288
961CA1L0AB1M1C1E,700.0,566,118,57,5952,14678,0.808571428571429,0.168571428571429,5.93220338983051,46.0885714285714,4812.61714285714,11868.2114285714
961CA0L0AB0M0C0F,425.0,396,396,24,1906,3597,0.931764705882353,0.931764705882353,1.07323232323232,22.3623529411765,1775.94352941176,3351.55764705882
961CA0L0AB0M1C0F,550.0,453,453,20,1607,3712,0.823636363636364,0.823636363636364,1.21412803532009,16.4727272727273,1323.58363636364,3057.33818181818
961CA0L0AB1M0C0F,581.0,453,453,20,1646,3633,0.779690189328744,0.779690189328744,1.28256070640177,15.5938037865749,1283.37005163511,2832.61445783133
961CA0L0AB1M1C0F,550.0,566,566,15,1491,2835,1.02909090909091,1.02909090909091,0.971731448763251,15.4363636363636,1534.37454545455,2917.47272727273
961CA0L0AB0M0C1F,433.333333,452,452,20,1594,2321,1.04307692387929,1.04307692387929,0.958702064159292,20.8615384775858,1662.66461666359,2420.98154032383
961CA0L0AB0M1C1F,600.0,509,509,17,1930,3349,0.848333333333333,0.848333333333333,1.17878192534381,14.4216666666667,1637.28333333333,2841.06833333333
961CA0L0AB1M0C1F,625.0,509,509,17,1936,3621,0.8144,0.8144,1.2278978388998,13.8448,1576.6784,2948.9424
961CA0L0AB1M1C1F,738.0,622,622,14,1412,2871,0.842818428184282,0.842818428184282,1.18649517684887,11.7994579945799,1190.05962059621,2419.73170731707
961CA1L0AB0M0C1F,425.0,398,398,24,2102,2801,0.936470588235294,0.936470588235294,1.0678391959799,22.4752941176471,1968.46117647059,2623.05411764706
961CA1L0AB0M1C1F,574.0,455,455,20,1950,3521,0.792682926829268,0.792682926829268,1.26153846153846,15.8536585365854,1545.73170731707,2791.03658536585
961CA1L0AB1M0C1F,625.0,455,455,20,1951,3979,0.728,0.728,1.37362637362637,14.56,1420.328,2896.712
961CA1L0AB1M1C1F,731.25,569,569,15,1619,4164,0.778119658119658,0.778119658119658,1.28514938488576,11.6717948717949,1259.77572649573,3240.09025641026
978CA0L0AB0M0C0E,412.5,403,118,58,4497,8499,0.976969696969697,0.286060606060606,3.49576271186441,56.6642424242424,4393.43272727273,8303.26545454545
978CA0L0AB0M1C0E,525.0,461,119,58,4500,10535,0.878095238095238,0.226666666666667,4.41176470588235,50.9295238095238,3951.42857142857,9250.73333333333
978CA0L0AB1M0C0E,550.0,461,119,58,4509,10503,0.838181818181818,0.216363636363636,4.6218487394958,48.6145454545454,3779.36181818182,8803.42363636364
978CA0L0AB1M1C0E,550.0,576,120,58,5583,10297,1.04727272727273,0.218181818181818,4.58333333333333,60.7418181818182,5846.92363636364,10783.7672727273
978CA0L0AB0M0C1E,412.5,460,118,58,4497,6502,1.11515151515152,0.286060606060606,3.49576271186441,64.6787878787879,5014.83636363636,7250.71515151515
978CA0L0AB0M1C1E,575.0,518,119,58,6446,10811,0.900869565217391,0.20695652173913,4.83193277310924,52.2504347826087,5807.0052173913,9739.30086956522
978CA0L0AB1M0C1E,625.0,518,119,58,6453,11401,0.8288,0.1904,5.25210084033613,48.0704,5348.2464,9449.1488
978CA0L0AB1M1C1E,724.038461,633,120,58,5555,11448,0.874262948857354,0.165737051916086,6.03365384166667,50.7072510337265,4856.5306809026,10008.562238519
978CA1L0AB0M0C1E,412.5,403,118,58,5001,6942,0.976969696969697,0.286060606060606,3.49576271186441,56.6642424242424,4885.82545454545,6782.12363636364
978CA1L0AB0M1C1E,562.5,461,119,58,5506,9551,0.819555555555556,0.211555555555556,4.72689075630252,47.5342222222222,4512.47288888889,7827.57511111111
978CA1L0AB1M0C1E,625.0,461,119,58,5508,9976,0.7376,0.1904,5.25210084033613,42.7808,4062.7008,7358.2976
978CA1L0AB1M1C1E,712.5,576,120,58,6060,14701,0.808421052631579,0.168421052631579,5.9375,46.8884210526316,4899.03157894737,11884.5978947368
978CA0L0AB0M0C0F,433.333333,403,403,24,1906,3571,0.930000000715385,0.930000000715385,1.07526881637717,22.3200000171692,1772.58000136352,3321.03000255464
978CA0L0AB0M1C0F,562.5,461,461,20,1610,3702,0.819555555555556,0.819555555555556,1.22017353579176,16.3911111111111,1319.48444444444,3033.99466666667
978CA0L0AB1M0C0F,575.0,461,461,20,1638,3635,0.801739130434783,0.801739130434783,1.2472885032538,16.0347826086957,1313.24869565217,2914.32173913043
978CA0L0AB1M1C0F,582.0,576,576,16,1633,2987,0.989690721649485,0.989690721649485,1.01041666666667,15.8350515463918,1616.16494845361,2956.20618556701
978CA0L0AB0M0C1F,412.5,460,460,20,1594,2286,1.11515151515152,1.11515151515152,0.896739130434783,22.3030303030303,1777.55151515152,2549.23636363636
978CA0L0AB0M1C1F,600.0,518,518,18,2042,3800,0.863333333333333,0.863333333333333,1.15830115830116,15.54,1762.92666666667,3280.66666666667
978CA0L0AB1M0C1F,625.0,518,518,18,2045,3908,0.8288,0.8288,1.20656370656371,14.9184,1694.896,3238.9504
978CA0L0AB1M1C1F,738.0,633,633,14,1413,2877,0.857723577235772,0.857723577235772,1.16587677725118,12.0081300813008,1211.96341463415,2467.67073170732
978CA1L0AB0M0C1F,412.5,405,405,24,2103,2772,0.981818181818182,0.981818181818182,1.01851851851852,23.5636363636364,2064.76363636364,2721.6
978CA1L0AB0M1C1F,574.0,463,463,20,1951,3451,0.806620209059233,0.806620209059233,1.23974082073434,16.1324041811847,1573.71602787456,2783.64634146341
978CA1L0AB1M0C1F,625.0,463,463,20,1951,3975,0.7408,0.7408,1.34989200863931,14.816,1445.3008,2944.68
978CA1L0AB1M1C1F,738.0,579,579,16,1723,4108,0.784552845528455,0.784552845528455,1.27461139896373,12.5528455284553,1351.78455284553,3222.94308943089
995CA0L0AB0M0C0E,425.0,410,120,59,4575,8642,0.964705882352941,0.282352941176471,3.54166666666667,56.9176470588235,4413.52941176471,8336.98823529412
995CA0L0AB0M1C0E,537.0,469,121,59,4580,10725,0.873370577281192,0.225325884543762,4.43801652892562,51.5288640595903,4000.03724394786,9366.89944134078
995CA0L0AB1M0C0E,562.5,469,121,59,4594,10607,0.833777777777778,0.215111111111111,4.64876033057851,49.1928888888889,3830.37511111111,8843.88088888889
995CA0L0AB1M1C0E,562.5,586,122,59,5699,10413,1.04177777777778,0.216888888888889,4.61065573770492,61.4648888888889,5937.09155555555,10848.032
995CA0L0AB0M0C1E,412.5,468,120,59,4575,6626,1.13454545454545,0.290909090909091,3.4375,66.9381818181818,5190.54545454545,7517.49818181818
995CA0L0AB0M1C1E,576.0,527,121,59,6561,11338,0.914930555555556,0.210069444444444,4.7603305785124,53.9809027777778,6002.859375,10373.4826388889
995CA0L0AB1M0C1E,625.0,527,121,59,6571,11668,0.8432,0.1936,5.16528925619835,49.7488,5540.6672,9838.4576
995CA0L0AB1M1C1E,738.0,644,122,59,5652,11792,0.872628726287263,0.165311653116531,6.04918032786885,51.4850948509485,4932.09756097561,10290.0379403794
995CA1L0AB0M0C1E,425.0,410,120,59,5083,6897,0.964705882352941,0.282352941176471,3.54166666666667,56.9176470588235,4903.6,6653.57647058824
995CA1L0AB0M1C1E,562.5,469,121,59,5600,9744,0.833777777777778,0.215111111111111,4.64876033057851,49.1928888888889,4669.15555555556,8124.33066666667
995CA1L0AB1M0C1E,625.0,469,121,59,5600,10448,0.7504,0.1936,5.16528925619835,44.2736,4202.24,7840.1792
995CA1L0AB1M1C1E,725.0,586,122,59,6169,14816,0.808275862068966,0.168275862068966,5.94262295081967,47.688275862069,4986.25379310345,11975.4151724138
995CA0L0AB0M0C0F,425.0,410,410,25,1984,3755,0.964705882352941,0.964705882352941,1.03658536585366,24.1176470588235,1913.97647058824,3622.47058823529
995CA0L0AB0M1C0F,562.5,469,469,21,1698,3875,0.833777777777778,0.833777777777778,1.19936034115139,17.5093333333333,1415.75466666667,3230.88888888889
995CA0L0AB1M0C0F,575.0,469,469,21,1696,3810,0.815652173913043,0.815652173913043,1.22601279317697,17.1286956521739,1383.34608695652,3107.6347826087
995CA0L0AB1M1C0F,574.0,586,586,16,1623,2877,1.02090592334495,1.02090592334495,0.979522184300341,16.3344947735192,1656.93031358885,2937.14634146341
995CA0L0AB0M0C1F,425.0,468,468,21,1672,2414,1.10117647058824,1.10117647058824,0.908119658119658,23.1247058823529,1841.16705882353,2658.24
995CA0L0AB0M1C1F,587.0,527,527,18,2042,3471,0.89778534923339,0.89778534923339,1.11385199240987,16.160136286201,1833.27768313458,3116.2129471891
995CA0L0AB1M0C1F,625.0,527,527,18,2046,3870,0.8432,0.8432,1.18595825426945,15.1776,1725.1872,3263.184
995CA0L0AB1M1C1F,738.0,644,644,14,1410,2873,0.872628726287263,0.872628726287263,1.14596273291925,12.2168021680217,1230.40650406504,2507.06233062331
995CA1L0AB0M0C1F,433.333333,412,412,25,2187,2914,0.950769231500592,0.950769231500592,1.05177993446602,23.7692307875148,2079.33230929179,2770.54154059272
995CA1L0AB0M1C1F,562.5,471,471,21,2045,3570,0.837333333333333,0.837333333333333,1.19426751592357,17.584,1712.34666666667,2989.28
995CA1L0AB1M0C1F,625.0,471,471,21,2046,4173,0.7536,0.7536,1.32696390658174,15.8256,1541.8656,3144.7728
995CA1L0AB1M1C1F,737.01923,589,589,16,1730,4110,0.799165036711457,0.799165036711457,1.25130599320883,12.7866405873833,1382.55551351082,3284.56830088409
1012CA0L0AB0M0C0E,425.0,417,122,60,4653,8763,0.981176470588235,0.287058823529412,3.48360655737705,58.8705882352941,4565.41411764706,8598.04941176471
1012CA0L0AB0M1C0E,550.0,477,123,60,4662,10881,0.867272727272727,0.223636363636364,4.47154471544715,52.0363636363636,4043.22545454545,9436.79454545455
1012CA0L0AB1M0C0E,562.5,477,123,60,4665,10753,0.848,0.218666666666667,4.57317073170732,50.88,3955.92,9118.544
1012CA0L0AB1M1C0E,562.5,596,124,60,5753,10940,1.05955555555556,0.220444444444444,4.53629032258065,63.5733333333333,6095.62311111111,11591.5377777778
1012CA0L0AB0M0C1E,425.0,476,122,60,4653,6773,1.12,0.287058823529412,3.48360655737705,67.2,5211.36,7585.76
